genome_type_enc,taxonomic_family_enc,is_dna,is_enveloped,is_segmented,is_vector_borne,is_zoonotic,infects_humans,host_breadth,rg_label
5,18,0,1,0,0,1,0,1.0,2
5,18,0,1,1,0,1,0,5.0,2
5,18,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,1.0,1
5,18,0,1,0,0,1,0,2.0,2
5,18,0,1,0,0,1,0,2.0,2
5,18,0,1,0,0,1,1,3.0,2
5,18,0,1,0,0,1,1,2.0,2
5,18,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,1,4.0,2
2,20,0,1,0,0,1,0,3.0,1
2,20,0,1,0,0,1,0,3.0,0
2,20,0,1,0,0,1,0,3.0,0
5,16,0,1,0,0,1,1,1.0,3
5,26,0,1,0,0,1,0,3.0,1
5,26,0,1,0,0,1,0,3.0,2
5,26,0,1,0,0,1,1,8.0,2
5,26,0,1,0,0,1,0,3.0,2
5,26,0,1,0,0,1,0,3.0,1
5,26,0,1,0,0,1,0,3.0,3
5,26,0,1,0,0,1,0,3.0,1
5,26,0,1,0,0,1,0,1.0,1
5,26,0,1,0,0,1,0,1.0,1
5,26,0,1,0,0,1,0,3.0,1
5,26,0,1,0,0,1,0,1.0,2
5,26,0,1,0,0,1,0,3.0,1
5,26,0,1,0,0,1,0,3.0,1
5,37,0,1,0,0,1,0,1.0,0
5,37,0,1,0,0,1,0,3.0,1
5,37,0,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,3.0,0
0,39,1,1,0,0,1,0,2.0,1
0,39,1,1,0,0,1,0,16.0,1
0,39,1,1,0,0,0,0,3.0,1
0,39,1,1,0,0,1,0,9.0,2
0,39,1,1,0,0,1,0,3.0,1
0,39,1,1,0,0,1,0,3.0,1
0,39,1,1,0,0,0,0,1.0,1
0,39,1,1,0,0,1,0,10.0,1
0,39,1,1,0,0,1,0,10.0,0
0,39,1,1,0,0,1,0,140.0,1
0,39,1,1,0,0,1,0,10.0,1
0,39,1,1,0,0,0,0,2.0,1
1,43,0,1,1,0,0,0,1.0,0
1,43,0,1,0,0,1,0,3.0,1
1,43,0,1,0,0,1,0,3.0,1
1,43,0,1,0,0,1,0,3.0,1
1,43,0,1,0,0,1,0,3.0,1
1,43,0,1,0,0,1,0,3.0,1
5,31,0,1,0,0,1,0,3.0,1
5,31,0,1,0,0,1,0,3.0,1
5,31,0,1,0,0,1,0,1.0,2
5,31,0,1,0,0,1,0,3.0,1
0,39,1,1,0,0,1,0,3.0,1
0,24,1,1,0,0,1,0,3.0,0
6,47,0,1,1,0,0,0,1.0,2
5,33,0,1,0,0,1,0,3.0,1
5,31,0,1,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,1.0,0
5,31,0,1,0,0,1,0,3.0,2
5,31,0,1,0,0,1,0,3.0,3
0,39,1,1,0,0,1,0,3.0,1
0,39,1,1,0,0,1,0,5.0,1
0,39,1,1,0,0,1,0,2.0,1
4,36,0,0,0,0,0,0,1.0,1
4,36,0,0,0,0,0,0,1.0,1
6,47,0,1,0,0,1,0,6.0,2
4,21,0,1,0,0,1,0,3.0,1
4,34,0,1,0,0,1,0,3.0,0
4,19,0,1,0,0,1,0,3.0,0
2,35,0,1,0,0,1,0,3.0,1
2,35,0,1,0,0,1,0,3.0,1
2,35,0,1,0,0,1,0,3.0,2
2,35,0,1,0,0,1,0,3.0,1
2,35,0,1,0,0,1,0,3.0,1
2,35,0,1,0,0,1,0,3.0,2
2,35,0,1,0,0,1,0,3.0,1
2,35,0,1,0,0,1,0,3.0,1
2,35,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,2
6,47,0,1,0,0,0,0,1.0,1
3,32,1,0,0,0,0,0,1.0,0
3,32,1,0,0,0,0,0,1.0,0
3,32,1,0,0,0,0,0,1.0,0
6,47,0,1,1,0,1,0,1.0,0
5,29,0,1,0,0,1,0,3.0,2
5,29,0,1,0,0,1,0,1.0,1
0,28,1,1,0,0,1,0,3.0,0
0,22,1,1,1,0,1,0,6.0,0
0,22,1,1,1,0,1,0,6.0,0
6,47,0,1,0,0,0,0,3.0,1
5,31,0,1,0,0,1,0,1.0,0
5,31,0,1,0,0,1,0,3.0,1
5,31,0,1,0,0,1,0,4.0,1
5,31,0,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,1
6,47,0,1,1,0,0,0,2.0,2
0,28,1,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,0
1,42,0,1,1,0,1,0,6.0,1
6,47,0,1,0,0,1,0,3.0,1
4,25,0,1,0,0,1,0,3.0,1
0,1,1,1,0,0,1,0,3.0,0
4,11,0,0,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,0
1,42,0,1,0,0,1,0,3.0,1
4,36,0,0,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,6.0,2
6,47,0,1,0,0,1,0,13.0,2
6,47,0,1,0,0,1,0,13.0,2
6,47,0,1,0,0,1,0,13.0,2
0,0,1,0,0,0,1,0,3.0,0
6,47,0,1,0,0,0,0,15.0,2
2,40,0,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,3
0,28,1,1,0,0,1,0,3.0,1
6,47,0,1,1,0,0,0,1.0,0
6,47,0,1,0,0,1,0,16.0,0
5,41,0,1,0,0,1,0,1.0,0
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,2.0,0
0,39,1,1,0,0,0,0,1.0,0
6,47,0,1,1,0,0,0,2.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,1
6,47,0,1,0,0,0,0,8.0,1
4,36,0,0,0,0,1,0,3.0,0
5,29,0,1,1,0,1,0,7.0,2
5,29,0,1,1,0,1,0,7.0,2
5,29,0,1,1,0,1,0,7.0,1
5,18,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,2
5,41,0,1,1,0,1,1,1.0,3
5,41,0,1,0,0,1,0,3.0,1
5,2,0,1,0,0,1,0,3.0,0
6,47,0,1,0,0,0,0,1.0,2
6,47,0,1,1,0,1,0,4.0,1
4,46,0,0,0,0,1,0,3.0,0
6,47,0,1,1,0,1,0,10.0,1
5,41,0,1,0,0,1,0,3.0,1
2,35,0,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,1
0,28,1,1,0,0,1,0,3.0,1
6,47,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,2.0,2
5,41,0,1,0,0,1,0,2.0,2
5,41,0,1,0,0,0,0,1.0,1
5,41,0,1,0,0,1,0,58.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,58.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,0,0,1.0,1
5,41,0,1,0,0,0,0,1.0,1
5,41,0,1,0,0,0,0,1.0,1
5,41,0,1,0,0,1,0,16.0,1
5,41,0,1,0,0,1,0,3.0,1
5,41,0,1,0,0,1,0,1.0,2
5,41,0,1,0,0,0,0,1.0,2
5,41,0,1,0,0,1,0,1.0,2
4,11,0,0,0,0,1,0,3.0,0
4,11,0,0,0,0,1,0,3.0,0
0,39,1,1,0,0,1,0,3.0,1
6,47,0,1,1,0,0,0,1.0,1
6,47,0,1,0,0,1,0,11.0,2
6,47,0,1,0,0,1,0,25.0,0
6,47,0,1,0,0,0,0,3.0,1
6,47,0,1,0,0,0,0,1.0,2
0,39,1,1,0,0,1,0,2.0,1
0,39,1,1,0,0,1,0,3.0,1
6,47,0,1,1,0,0,0,1.0,1
1,43,0,1,1,0,0,0,1.0,1
6,47,0,1,0,0,1,0,3.0,1
6,47,0,1,1,0,0,0,1.0,2
4,45,0,1,1,0,0,0,1.0,2
4,36,0,0,0,0,0,0,2.0,1
4,45,0,1,0,0,1,0,1.0,1
4,45,0,1,0,0,0,0,1.0,1
6,47,0,1,0,0,1,0,20.0,1
6,47,0,1,0,0,0,0,1.0,1
6,47,0,1,0,0,0,0,42.0,1
6,47,0,1,0,0,0,0,1.0,1
6,47,0,1,0,0,0,0,17.0,1
4,45,0,1,0,0,0,0,2.0,2
6,47,0,1,0,0,0,0,1.0,1
6,47,0,1,0,0,0,0,1.0,1
6,47,0,1,0,0,0,0,2.0,1
4,36,0,0,0,0,1,0,2.0,1
4,45,0,1,0,0,1,0,16.0,2
6,47,0,1,0,0,0,0,1.0,2
0,39,1,1,0,0,1,0,16.0,1
6,47,0,1,0,0,1,0,25.0,2
6,47,0,1,0,0,1,0,25.0,0
5,41,0,1,0,0,1,1,2.0,2
6,47,0,1,1,0,0,0,1.0,3
0,39,1,1,0,0,0,0,3.0,2
4,36,0,0,0,0,1,0,3.0,1
6,47,0,1,0,0,0,0,1.0,1
0,39,1,1,0,0,1,0,16.0,1
4,45,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,1,1.0,1
6,47,0,1,1,0,1,0,6.0,2
4,36,0,0,0,0,0,0,1.0,1
6,47,0,1,0,0,1,0,6.0,2
4,19,0,1,0,0,1,1,1.0,2
6,47,0,1,0,0,1,0,6.0,2
6,47,0,1,0,0,1,1,1.0,2
6,47,0,1,0,0,1,0,6.0,2
6,47,0,1,0,0,0,0,1.0,2
6,47,0,1,1,0,1,0,22.0,2
6,47,0,1,1,0,1,0,22.0,2
6,47,0,1,1,0,1,0,22.0,1
6,47,0,1,1,0,1,0,2.0,2
6,47,0,1,1,0,1,0,9.0,3
6,47,0,1,0,0,1,1,6.0,3
4,45,0,1,0,0,1,0,18.0,2
5,41,0,1,0,0,1,1,5.0,2
6,47,0,1,0,0,0,0,1.0,1
0,39,1,1,0,0,1,1,9.0,2
5,31,0,1,0,0,0,0,5.0,3
1,42,0,1,1,0,1,0,6.0,1
4,45,0,1,0,0,0,0,1.0,2
6,47,0,1,0,0,0,0,3.0,2
4,36,0,0,0,0,0,0,1.0,1
0,39,1,1,0,0,0,0,3.0,2
4,45,0,1,0,0,1,0,1.0,2
6,47,0,1,0,0,0,0,2.0,2
4,11,0,0,0,0,0,0,1.0,1
0,39,1,1,0,0,1,0,5.0,1
6,47,0,1,0,0,1,0,10.0,1
6,47,0,1,0,0,0,0,1.0,1
5,41,0,1,0,0,0,0,2.0,2
4,36,0,0,0,0,0,0,1.0,2
6,47,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,140.0,2
6,47,0,1,0,0,0,0,2.0,1
1,42,0,1,1,0,1,0,6.0,1
6,47,0,1,1,0,0,0,1.0,1
6,47,0,1,0,0,0,1,2.0,2
6,47,0,1,0,0,1,0,6.0,1
1,42,0,1,1,0,1,0,6.0,1
1,42,0,1,1,0,1,0,6.0,1
4,25,0,1,0,0,1,0,140.0,1
0,39,1,1,0,0,1,0,2.0,1
6,47,0,1,0,0,1,0,13.0,1
0,39,1,1,0,0,0,0,2.0,2
6,47,0,1,0,0,0,0,15.0,2
4,45,0,1,0,0,1,1,4.0,1
0,39,1,1,0,0,0,0,1.0,1
0,39,1,1,0,0,1,0,2.0,1
6,47,0,1,0,0,0,0,1.0,1
6,47,0,1,0,0,0,0,11.0,1
0,39,1,1,0,0,1,0,10.0,1
6,47,0,1,0,0,0,0,1.0,2
6,47,0,1,0,0,1,1,2.0,2
6,47,0,1,0,0,1,0,25.0,1
6,47,0,1,0,0,1,0,25.0,2
0,39,1,1,0,0,1,0,2.0,1
6,47,0,1,0,0,1,0,24.0,1
6,47,0,1,0,0,1,0,24.0,1
6,47,0,1,0,0,1,0,24.0,2
4,23,0,1,0,0,1,0,3.0,2
0,38,1,0,0,0,1,0,3.0,2
0,38,1,0,0,0,1,0,3.0,2
0,38,1,0,0,0,1,0,3.0,1
4,11,0,0,0,0,1,0,3.0,1
5,31,0,1,0,0,1,0,3.0,1
0,14,1,1,0,0,1,0,3.0,1
5,29,0,1,1,0,1,0,22.0,1
4,46,0,0,0,0,1,0,3.0,1
0,38,1,0,0,0,1,0,3.0,1
4,11,0,0,0,0,1,0,3.0,1
0,38,1,0,0,0,1,0,3.0,1
4,34,0,1,0,0,1,0,3.0,2
5,31,0,1,0,0,1,0,3.0,1
5,31,0,1,0,0,1,0,3.0,1
1,43,0,1,0,0,1,0,3.0,1
0,14,1,1,0,0,1,0,3.0,1
0,38,1,0,0,0,1,0,3.0,2
4,36,0,0,0,0,1,0,3.0,1
0,8,1,1,0,0,1,0,3.0,0
0,39,1,1,0,0,0,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,2.6344444004024314,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,0,1,0,0,0,1,0,2.0,0
0,8,1,1,0,0,1,0,3.0,0
0,1,1,1,0,0,1,0,3.0,0
6,47,0,1,0,0,0,0,1.0,0
0,8,1,1,0,0,1,0,3.0,0
3,12,0,0,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
4,4,0,1,0,0,1,0,3.0,0
4,13,0,1,0,0,0,0,1.0,0
4,36,0,0,0,0,1,0,3.0,0
4,36,0,0,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,25.0,0
5,31,0,1,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,21.45786153693631,0
2,40,0,1,0,0,1,0,3.0,0
0,39,1,1,0,0,1,0,3.0,0
4,13,0,1,0,0,0,0,1.0,0
0,8,0,1,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,2.0,0
6,47,0,1,0,0,1,0,25.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
1,20,0,1,0,0,1,0,3.0,0
0,0,1,0,0,0,1,0,2.0,0
0,8,1,1,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,3.0,0
4,11,0,0,0,0,1,0,3.0,0
0,0,1,0,0,0,1,0,2.0,0
0,39,1,1,0,0,1,0,3.0,0
3,11,0,0,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,2.1366172066709432,0
5,37,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,3.0,0
4,13,0,1,0,0,0,0,1.0,0
5,31,0,1,0,0,1,0,3.0,0
6,47,0,1,0,0,0,0,1.0,0
0,8,1,1,0,0,1,0,3.0,0
0,22,1,1,0,0,1,0,2.262277251994526,0
0,8,1,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
3,32,1,0,0,0,0,0,1.0,0
0,22,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
3,32,1,0,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
5,31,0,1,0,0,0,0,4.259682599489111,0
0,8,1,1,0,0,1,0,3.0,0
4,5,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,2.933309638087339,0
2,40,0,1,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,2.14699054453264,0
2,40,0,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,1.0,0
0,0,1,0,0,0,1,0,2.3169220051562776,0
6,47,0,1,0,0,0,0,1.0,0
2,20,0,1,0,0,1,0,3.0,0
0,8,0,1,0,0,1,0,3.0,0
4,5,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,2.990053850104263,0
0,8,1,1,0,0,1,0,3.0,0
0,39,1,1,0,0,0,0,1.5183296523637368,0
0,28,1,0,0,0,0,0,2.8773730719279556,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,1.0,0
0,39,1,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
4,36,0,0,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,25.0,0
0,8,1,1,0,0,1,0,3.0,0
6,47,0,1,0,0,0,0,1.0,0
0,0,1,0,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,1.0,0
2,3,0,0,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
0,29,1,0,0,0,0,0,1.0718845475934842,0
6,47,0,1,0,0,0,0,1.0,0
2,40,0,1,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
4,13,0,1,0,0,0,0,2.6452011213193165,0
0,1,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
5,29,0,1,0,0,0,0,6.230006446901389,0
0,28,1,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
3,11,0,0,0,0,1,0,3.0,0
1,42,0,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,2.6374299014982068,0
0,28,1,1,0,0,1,0,3.0,0
6,47,0,1,1,0,1,0,1.0,0
0,8,1,1,0,0,1,0,2.0326006966023904,0
5,30,0,1,0,0,0,0,6.677043527058754,0
5,31,0,1,0,0,1,0,3.0,0
2,3,0,0,0,0,1,0,3.0,0
3,4,0,0,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
5,32,0,1,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,2.0,0
6,47,0,1,0,0,1,0,25.0,0
5,37,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,1.3465886401416916,0
0,8,1,1,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,2.0,0
0,0,1,0,0,0,0,0,1.2799338969459428,0
1,42,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
1,9,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,3.0,0
4,11,0,0,0,0,1,0,3.0,0
2,19,0,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,3.0,0
6,47,0,1,0,0,0,0,1.0,0
0,8,1,1,0,0,1,0,3.0,0
0,22,1,1,0,0,1,0,3.4336182479669786,0
2,20,0,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
0,1,1,1,0,0,1,0,3.0,0
0,0,1,0,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,3.0,0
3,32,1,0,0,0,1,0,3.0,0
0,0,1,0,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,39,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
0,1,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
4,36,0,0,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
5,30,0,1,0,0,1,0,4.072742165381053,0
6,47,0,1,0,0,1,0,16.0,0
0,23,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
3,11,0,0,0,0,1,0,3.0,0
4,3,0,1,0,0,1,0,3.0,0
4,14,0,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
3,32,1,0,0,0,0,0,1.0,0
0,0,1,0,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,25.0,0
0,8,1,1,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,1.0,0
0,39,1,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,1.1888859215118568,0
0,8,1,1,0,0,1,0,3.0,0
5,31,0,1,0,0,0,0,4.857622703079542,0
2,40,0,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
6,47,0,1,0,0,1,0,2.371057153220116,0
0,0,1,0,0,0,1,0,2.122527986472947,0
0,8,1,1,0,0,1,0,3.0,0
5,37,0,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
0,1,1,1,0,0,1,0,3.0,0
4,36,0,0,0,0,1,0,3.0,0
4,13,0,1,0,0,0,0,1.0,0
0,8,1,1,0,0,1,0,3.0,0
3,11,0,0,0,0,1,0,3.0,0
0,28,1,1,0,0,1,0,3.0,0
6,47,0,1,1,0,1,0,1.0,0
0,8,1,1,0,0,1,0,3.0,0
0,39,1,1,0,0,1,0,3.0,0
4,5,0,1,0,0,1,0,3.0,0
0,39,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
6,47,0,1,0,0,0,0,1.0,0
6,47,0,1,0,0,0,0,1.0,0
2,40,0,1,0,0,1,0,3.0,0
6,47,0,1,1,0,1,0,1.0,0
0,0,1,0,0,0,1,0,2.679950398969388,0
5,31,0,1,0,0,1,0,3.0,0
2,40,0,1,0,0,1,0,3.0,0
3,32,1,0,0,0,0,0,1.0,0
0,1,1,1,0,0,1,0,3.0,0
0,8,1,1,0,0,1,0,3.0,0
0,39,1,1,0,0,1,0,3.0,0
6,47,0,1,0,0,0,0,1.0,0
0,28,1,1,0,0,1,0,3.0,0
3,32,1,0,0,0,1,0,3.0,0
0,39,1,1,0,0,0,0,2.2636744243395985,0
0,1,1,1,0,0,1,0,3.0,0
3,32,1,0,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,3.0,0
5,46,0,1,0,0,1,0,3.0,0
3,32,1,0,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,3.0,0
0,0,1,0,0,0,1,0,3.0,0
5,31,0,1,0,0,1,0,3.0,0
0,29,1,0,0,0,0,0,2.4944203047025812,0
0,0,1,0,0,0,1,0,3.0,0
0,0,1,0,0,0,1,0,3.0,0
4,14,0,1,0,0,1,0,3.0,0
6,47,0,1,1,0,1,0,1.0,0
5,41,0,1,0,0,1,0,3.0,2
5,29,0,1,1,0,1,0,7.0,2
4,17,0,1,0,0,1,0,3.0,2
4,36,0,0,0,0,1,0,3.0,2
4,45,0,1,0,0,1,0,3.0,2
5,29,0,1,1,0,1,0,17.038745429942296,2
4,36,0,0,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,1.0,2
2,4,0,1,0,0,1,0,1.0,2
5,18,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,2.305697019287182,2
2,35,0,1,0,0,1,0,3.0,2
5,26,0,1,0,0,1,0,7.7315251431098435,2
6,47,0,1,0,0,0,0,1.0,2
4,36,0,0,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,22.209949495567503,2
6,47,0,1,1,0,0,0,2.0,2
5,30,0,1,0,0,1,0,1.4178374352307204,2
5,41,0,1,0,0,1,0,3.657712966351899,2
4,17,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,2
5,41,0,1,0,0,1,0,1.0,2
5,18,0,1,0,0,1,0,2.0,2
5,29,0,1,0,0,1,0,3.0,2
4,17,0,1,0,0,1,0,3.0,2
4,36,0,0,0,0,0,0,2.417821993820237,2
6,47,0,1,1,0,0,0,1.0,2
4,45,0,1,0,0,0,0,3.7034898563522014,2
6,47,0,1,0,0,1,0,6.0,2
6,47,0,1,1,0,0,0,1.0,2
5,41,0,1,0,0,1,1,5.0,2
6,47,0,1,0,0,0,0,3.0,2
5,41,0,1,0,0,1,0,140.0,2
5,33,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,6.0,2
4,36,0,0,0,0,1,0,3.0,2
4,45,0,1,0,0,1,0,16.793567654427775,2
5,29,0,1,1,0,1,0,21.238472034409046,2
6,47,0,1,0,0,0,0,1.0,2
4,17,0,1,0,0,1,0,3.0,2
6,47,0,1,1,0,0,0,1.0,2
0,38,1,0,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,3.0,2
5,29,0,1,0,0,1,0,3.0,2
5,33,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,1,0,140.0,2
5,18,0,1,0,0,1,0,4.139595381688324,2
2,35,0,1,0,0,1,0,3.0,2
5,18,0,1,0,0,1,1,3.961165265570577,2
5,41,0,1,0,0,1,0,2.303265514673223,2
6,47,0,1,0,0,1,0,13.0,2
4,18,0,1,0,0,1,0,1.0,2
5,29,0,1,0,0,1,0,3.0,2
2,4,0,1,0,0,1,0,1.728457084180258,2
5,41,0,1,0,0,1,0,3.0,2
6,47,0,1,0,0,1,0,3.0,2
6,47,0,1,1,0,0,0,1.0,2
6,47,0,1,0,0,1,0,6.805619966005127,2
6,47,0,1,0,0,0,0,1.0,2
5,41,0,1,0,0,1,0,140.0,2
4,36,0,0,0,0,1,0,3.0,2
6,47,0,1,0,0,0,0,1.0,2
2,35,0,1,0,0,1,0,3.0,2
5,41,0,1,0,0,0,0,1.285404895820048,2
6,47,0,1,0,0,0,0,1.0,2
